Модель экономического роста страны, учитывающая современные действительные реалии, должна обеспечить решение важнейших социальных задач.	0	Expert	Lexis	USE6
Они не ссорятся из-за пустяков.	1	Expert	0	Paducheva2013
Фрэнк Харари, младший из детей иммигрантов сирийской семьи в Нью-Йорке 11 марта 1921 года родился в американской больнице.	0	Machine	Syntax	WikiMatrix
Пусть она встанет туда!	1	Expert	0	Paducheva2004
В натюрморте И. И. Машкова «Снедь московская» изображены возвышающиеся караваи на столе.	0	Expert	Syntax	USE8
Были получены два извещения.	1	Expert	0	Lutikova
Можете ли вы увидеть панель инструментов внизу экрана?	1	Machine	0	Tatoeba
Он быстро знает языки.	0	Expert	Syntax	Testelets
Когда вы мне позвонили, у меня был разговор с Иваном Сергеевичем.	0	Expert	Semantics	Seliverstova
Брат нашел платок у него в кармане.	0	Natural	Morphology	Tseitlin
Мальчики вошли, неся каждый по сумке.	1	Expert	0	Testelets
Я говорю с лингвистом, но о лингвистике.	0	Expert	Lexis|Syntax	Rusgram
Простодушно улыбаясь, из-за спины Саши появился букет ромашек, которые он нарвал в поле неподалёку от дороги.	0	Expert	Syntax	USE8
Высадившиеся во время войны британские офицеры пригрозили жителям разрушением собственности.	1	Machine	0	WikiMatrix
Мы осмотрели их каждого по отдельности.	1	Expert	0	Testelets
Иванова не будет в Москве долго.	1	Expert	0	Paducheva2013
Пришел ли Иван на спектакль, несмотря на головную боль?	1	Expert	0	Testelets
Воробьи громко кричали, ссорились, и их шумный гомон не давал сосредоточиться.	0	Expert	Lexis	USE6
Следовательно, это было бы нарушением британского суверенитета для иностранного правительства совершить такое действие на британской территории без разрешения.	1	Machine	0	WikiMatrix
МВД Украины заявило о присутствии армии при разгоне массовых протестов во вторник вечером.	1	Machine	0	WikiMatrix
"Предыдущие правительство не сделало этого из-за ""страха перед атаками"" в ИГ."	1	Machine	0	WikiMatrix
Так же, учитываются такие факторы, как контекст, размеры объектов, их прямое/косвенное значение показано соотношение между содержащим и содержимым.	0	Natural	Syntax	CoRST
Среди доверчивых людей нередко встречаются те, кто поплатился за свою доверчивость.	1	Expert	0	USE5
Они угрожают убить всех заложников.	1	Expert	0	Paducheva2004
За одну вечернюю смену мы получили 20 тонн руды.	1	Expert	0	Seliverstova
Я знаю, что многие актёры изливают в роли личные переживания.	1	Expert	0	Rusgram
После того, как вы нашли компонент и определили его тип, функция Java Script должна появиться на странице.	1	Machine	0	YandexCorpus
У меня заболели зубы.	1	Expert	0	Paducheva1996
В путь-дорогу дальний я тебя отправлю.	0	Expert	Syntax	Testelets
Мы пригласили лично президента.	1	Expert	0	Testelets
Я с удовольствием с ним говорил.	1	Expert	0	Seliverstova
Этот смешно был очень тяжелым.	0	Expert	Syntax	Testelets
"Патриарх Кирилл в 2001 году посетил православный храм ""Свидетели Спасителя""."	1	Machine	0	WikiMatrix
Так как кот удивленный случившимся, перестал с этого дня красть.	0	Natural	Syntax	Tseitlin
Этим он оплатил мне за то, что я кормил его от рождения, дал одежду, оружие и учил всему, что должен знать человек.	0	Expert	Lexis	USE5
Мы должны найти способ выжить самим.	1	Expert	0	Testelets
Для того чтобы узнать всю привязанность нашу к родному отечеству, надобно из него выехать; чтобы узнать всю любовь нашу к друзьям, надобно с ними расстаться.	0	Expert	Lexis	USE6
В настоящее время ассортимент компании расширяется и на сегодняшний день портфель продукции составляет более 20 категорий продукции.	0	Machine	Lexis	WikiMatrix
В Индии произошло мощное землетрясение.	1	Machine	0	WikiMatrix
Мой зубной врач пришла.	1	Expert	0	Testelets
Миша тоже ощутил легкое прикосновение кисти; и ему стало мокро и противно.	1	Expert	0	Rusgram
У Марины стройная фигура и бодрое настроение.	0	Natural	Syntax	Tseitlin
Тот камень имеет форму книги.	1	Expert	0	Seliverstova
Основные положение развиваемые в данной книге, заключаются в том, что история современности устремлена в неизвестность, и никто не может точно сказать, что нас ждет впереди.	0	Natural	Syntax	CoRST
Тут бы мне и конец пришел, да врылся в землю один мой тоненький корешок.	0	Natural	Morphology	Tseitlin
Это обнажило мне суть явления.	0	Expert	Semantics	Paducheva2004
Язык дан людям, чтобы скрывать свои мысли.	1	Expert	0	Testelets
Для этого требуется вера в обещания Бога, в силу Бога.	1	Machine	0	YandexCorpus
Он читал стихи для целого стадиона.	1	Expert	0	Testelets
Лодка скрежетала днищем о камни.	1	Expert	0	Paducheva2004
Огромное количество студентов сомневаются, смогут ли они совмещать учебу и работу.	0	Natural	Morphology	CoRST
Этот шоколад еще соевее, чем тот.	0	Natural	Morphology	Tseitlin
Но все решительно матери – матери великих людей, и не их вина, что жизнь потом обманывает их.	1	Expert	0	Paducheva2004
С 1973 по 1974 год служил капитаном военного подразделения No69626 Советской Армии, расположенного в деревне Киваг.	1	Machine	0	WikiMatrix
Многие млекопитающие не отличают красный цвет от зелёного.	1	Expert	0	USE5
В январе и феврале в двух больницах лечили 540 раненых.	1	Machine	0	YandexCorpus
Я прочел около трех страниц.	1	Expert	0	Paducheva1996
Плащ защитил меня от дождя.	1	Expert	0	Paducheva1996
Он сидел близко от меня и плакал.	0	Expert	Semantics	Seliverstova
Резкий скачок в крупном машинной индустрии позволил всего на протяжении 3-4 поколей перейти от аграрного общества к индустриальному.	0	Natural	Syntax	CoRST
До вокзала можно доехать на этом автобусе.	1	Expert	0	Paducheva2013
Олеся стояла в саду и любовалась цветами: флоксы, маргаритки, ирисы.	0	Expert	Syntax	USE8
Каждая гонка длится менее 30 секунд.	1	Machine	0	WikiMatrix
Я спешил, потому что я был на вокзал.	0	Expert	Syntax	Rusgram
Иванов присутствовал на лекции.	1	Expert	0	Paducheva2004
После такого припадка он получает способность логически мыслить только через несколько дней.	1	Expert	0	Seliverstova
Особенным преимуществом по сравнению с другими языками, являются языки ООН (английский, арабский, испанский, русский, французский и китайский).	0	Natural	Lexis	CoRST
Много детей наплавало в бассейне.	0	Expert	Syntax	Testelets
Когда написав последнюю строчку, я с облегчением вздохнул.	0	Natural	Syntax	Tseitlin
Выдача коньков производится при наличии у посетителя катка паспорта или любого другого документа, который может быть оставлен в залог.	1	Expert	0	USE5
Между тем я вашего адреса не записал и рисковал потерять то, что вчера было продиктовано.	1	Expert	0	Paducheva2004
Все считают, что Иван продолжает бить свою жену.	1	Expert	0	Paducheva2013
Замечательным русским поэтом, тонко чувствующий природу, является С. А.Есенин.	0	Expert	Syntax	USE8
Это книга, написанная со страстью интересующегося в своем деле человека.	0	Natural	Morphology	CoRST
Мальчик-реалист с остановившимися глазами и испуганным выражением лица, не спуская глаз, смотрел на старика.	1	Expert	0	Seliverstova
В конце сезона менеджер Жерар Хоулье был заменен Рафаэлем Бенитесом.	1	Machine	0	WikiMatrix
Не прыгало лягушек на обочине.	1	Expert	0	Paducheva2013
Я не могу ехать, у меня есть бабушка.	0	Expert	Semantics	Seliverstova
Ее преимущества не хватило хотя бы на одни выборы.	0	Expert	Semantics	Paducheva2013
Получила письмо из дома — мать написала, что все в порядке.	1	Expert	0	Paducheva1996
Она выскочила на поляну из частого сланика далековато.	1	Expert	0	Seliverstova
Интереса к его трудам не замечено, не наблюдается.	1	Expert	0	Paducheva2013
Банк Маврикия — центральный банк Республики Маврикия.	1	Machine	0	WikiMatrix
Вчера мне не передали этого письма.	1	Expert	0	Paducheva2013
Известная актриса объявила о прекращении съемок двух последних фильмов и намерении найти новую работу.	1	Machine	0	WikiMatrix
Я запросил 10 рублей, и он мне дал.	1	Expert	0	Seliverstova
Ничто не стоит на нашем пути!	1	Machine	0	WikiMatrix
Если его не остановить, он до утра быть рассказывать о своих подвигах.	0	Expert	Syntax	Testelets
Из этого он поинтересовался.	0	Expert	Syntax	Testelets
Возможно, только контейнер новый, цвет другой, но он становится модой.	0	Machine	Hallucination	YandexCorpus
Публика холодно приняла его выступление.	1	Expert	0	Seliverstova
Не находил ничего, что могло бы подтвердить или опровергнуть роковой слух.	1	Expert	0	Paducheva2004
Сотский, то есть десятник, пришёл через них.	0	Expert	Syntax	Testelets
Впоследствии, когда, откровенно говоря, было уже поздно, разные учреждения представили свои сводки с описанием того человека.	1	Expert	0	Paducheva1996
Я пошла туда, чтобы хоть куда-нибудь пойти.	1	Expert	0	Seliverstova
Сотрудник был набран редакторами.	0	Expert	Syntax	Testelets
Товарищи, народные композиторы пишут реалистическую музыку, а антинародные композиторы пишут формалистическую музыку.	1	Expert	0	Testelets
Искали его три дня, но все напрасно, но потом нашли в степи без чувств.	0	Natural	Syntax	Tseitlin
Бабушка испекет булочки и пойдёт по соседям.	0	Expert	Morphology	USE7
Я подскользнулась и чуть не упала.	0	Natural	Morphology	Tseitlin
Хотя одеты все были тепло, сложно было не почувствовать, как набежал внезапный холодный мороз.	0	Expert	Lexis	USE6
По территории парка, ставшей теперь частью заповедника, гуляло фламинго.	0	Expert	Syntax	USE8
Все это не делалось, потому что кто-нибудь желал зла Левину.	0	Expert	Semantics	Seliverstova
По словам палаты называлось самым большим помещением в палатах, зале.	0	Machine	Hallucination	WikiMatrix
Если любой из них может это сделать, то зачем приглашать какого-то знаменитого специалиста.	1	Expert	0	Seliverstova
Я люблю отдыхать на Черном море.	1	Expert	0	Seliverstova
Она бросила ему посуду на день рождения.	0	Machine	Lexis	Tatoeba
И каландарский народ поднимется выше всего этого жестокого варварского прошлого, которое они прожили всю свою жизнь.	0	Machine	Lexis	TED
Я думаю, что мы можем к нему зайти.	1	Expert	0	Paducheva1996
В Москве состоялось совещание директоров школ по вопросам, касающихся выпускных экзаменов.	0	Expert	Syntax	USE8
Слушай, возьми моего мужика, ступай в мясной совхоз.	1	Expert	0	Paducheva1996
Он выбирал сотрудницу по внешности.	1	Expert	0	Paducheva2004
Власти разрешили оппозиции провести митинг.	1	Expert	0	Testelets
Она принимает ванну уже десять минут.	1	Expert	0	Seliverstova
Вы можете получить восемь, десять минут веса - как НАСА так долго тренировало своих астронавтов.	0	Machine	Hallucination	TED
Я надеюсь на Машу больше, чем на Петю.	1	Expert	0	Testelets
Ивану удалось устроиться на работу.	1	Expert	0	Paducheva2013
Сколько ты хочешь, чтобы тебе заплатили?	1	Expert	0	Testelets
Бульба не терпел предательство.	0	Natural	Syntax	Tseitlin
Молчалину, наверно, удастся выйти сухим из воды.	1	Natural	0	Tseitlin
На подъездах к каким школам был отдан этот приказ снять первого сентября все посты?	0	Expert	Syntax	Lutikova
Она должна быть наštvaна на меня.	0	Machine	Hallucination	Tatoeba
К кому ты хочешь, чтобы мы обратились?	1	Expert	0	Testelets
Я принимаю его самоубийство.	0	Expert	Semantics	Seliverstova
На шейке у нее темным огнем сверкал рубиновый крестик.	1	Expert	0	Seliverstova
"Земский совет предоставил землю и капитал симбирской общественной организации для устройства парка ""Тульская Калифорния""."	1	Machine	0	WikiMatrix
Хотя объекты, подвергающиеся механическим колебаниям, могут иметь разнообразный характер, в настоящем исследовании мы ограничиваемся только обнаружением и диагностикой живого человека.	1	Machine	0	YandexCorpus
Он поцеловал ее трижды.	1	Expert	0	Paducheva2004
Это были студенты, оба сведущие в эскимосском языке.	1	Expert	0	Testelets
И в заключении хочется сказать, что в связи с нехваткой времени учащимся приходится запоминать весь материал механически.	0	Natural	Lexis|Syntax	CoRST
Скандальный член Мстителей, агент Щ.И.Т.	1	Machine	0	WikiMatrix
На каждой дорожке бегало по спортсмену.	0	Expert	Semantics	Rusgram
Благодаря антибиотиков многие заболевания перестали быть смертельно опасными для человека.	0	Expert	Syntax	USE8
На лекции присутствовал Иванов.	1	Expert	0	Paducheva2004
Дайте мне коня, я требую.	1	Expert	0	Paducheva1996
Я сказал это, чтобы сказать что-нибудь.	1	Expert	0	Seliverstova
Его приход не рассеял сомнений.	1	Expert	0	Paducheva2013
Арина Васильевна сидела на низенькой скамеечке возле двери и только по временам уходила молиться.	1	Expert	0	Seliverstova
Они каждый день разжигают костер.	1	Expert	0	Paducheva1996
Трое вакуумщиков действительно ходили как пленные звери возле своих насосов — у них был срочный заказ, и их уже вторые сутки не пускали спать.	1	Expert	0	Seliverstova
Национальный парковый комплекс Румынии найден в районе, который был диким лесом 100 лет назад.	1	Machine	0	WikiMatrix
Она шла с едва заметным наклоном, начинаясь почтамтом и кончаясь церковью, как эпистолярный роман.	1	Expert	0	Paducheva2004
Журналист беседовал с командой футболистов, принявшими участие в чемпионате мира.	0	Expert	Syntax	USE8
Я полностью поддерживаю его идею.	1	Machine	0	WikiMatrix
Съедена последняя пачка макаронов, а ты провалил вступительные экзамены в вуз и надежды на стипендию разбились.	0	Expert	Morphology	USE7
Пушкин родился в 1799 году.	1	Expert	0	Paducheva1996
Петр Иванович, у него характер отвратительный.	1	Expert	0	Seliverstova
Пчелы-работницы смешивают вместе принесённый нектар с ферментами и консервирующими веществами, вырабатываемыми в их зобике.	0	Expert	Lexis	USE6
Бывает, что увлекешься и заметишь, что уже спать пора.	0	Natural	Morphology	Tseitlin
"Рейтинг 3 из 10 был поставлен журналом ""Uncut""."	1	Machine	0	WikiMatrix
Мурат, молодой человек, проживающий в поселке ИДП недалеко от Карабулака, рассказал нам, как 14 июля его задержали вооруженные люди.	1	Machine	0	YandexCorpus
Я признаю, что теория гранулярного пламени правильна.	1	Expert	0	Seliverstova
Выстраивать на столь дрянном фундаменте какие-либо имперские конструкции крайне опрометчиво.	1	Expert	0	Paducheva2013
В комнату вошла девочка лет восьми с двумя мелко заплетенными косичками.	1	Expert	0	Paducheva2004
Маша, он видел, была бледна.	1	Expert	0	Paducheva1996
Зато они и жили в Коломне, которая он не помнил того, чтобы которая так уж пострадала.	0	Expert	Syntax	Lutikova
Пуля попала в стену возле самого кресла.	0	Expert	Semantics	Seliverstova
Посмотри, не белеет ли Колин парусник на горизонте.	1	Expert	0	Paducheva2013
О посягательствах некоей Madame Alice, проживающей с детьми под фамилией Живаго в Париже, я слышал давно.	1	Expert	0	Paducheva2004
Автоперевозки осуществляется в исключительных ситуациях.	0	Natural	Syntax	CoRST
В кардиомиоцитах предсердий и желудочков появляются T-трубочки в течение первых нескольких недель жизни.	0	Machine	Lexis	WikiMatrix
Поодаль от тополя стояла Даша и смотрела на него.	0	Expert	Semantics	Seliverstova
Ты не должен ей помочь.	0	Expert	Semantics	Paducheva2013
Швейцар смерил сердитого чиновника полным сомнения взглядом, но все же исчез за дверью.	1	Expert	0	Paducheva2004
Человек хорошо понимает, что, действую в толпе, он всегда уйдет от ответственности, лишиться наказания за содеянное.	0	Natural	Lexis|Syntax	CoRST
Для проведения этих исследований он получил целый институт.	1	Expert	0	Seliverstova
Я только насчет того хотел, что они испортят ковры и, пожалуй, разобьют что-нибудь.	1	Expert	0	Paducheva1996
Куда мне деваться?	1	Expert	0	Rusgram
Он объясняет обморок у ребенка избытком впечатлений.	1	Expert	0	Paducheva2004
Так вот, в те страны, где они, по каким-либо причинам, найдут пристанище, в эти страны они принесут с собой идеологию нетерпимости, насилия.	1	Expert	0	Paducheva2013
Благодаря нашего проводника поход оказался очень интересным.	0	Expert	Syntax	USE8
Сад сейчас доходит до самой реки.	1	Expert	0	Paducheva1996
Листья в лесу пахнут ягодами, зеленью, природой и грибами.	0	Natural	Syntax	Tseitlin
Здесь, в скрытной от посторонних глаз бухте близ Судака, пока ничто не нарушало тишину.	0	Expert	Lexis	USE5
Длительное пребывание на воздухе оказывает благотворное влияние на человека.	1	Expert	0	USE5
В начале четвертого курса она уже владела шведским языком.	1	Expert	0	Paducheva1996
Механическое зазубривание не подразумевает подключение воображения, зрительной, слуховой памяти или любых других инструментов мышления.	0	Natural	Syntax	CoRST
На диване удобно устроилась Маша.	1	Expert	0	Seliverstova
Эти колонны дают зданию устойчивость.	1	Expert	0	Seliverstova
Я был наказан за проступок, совершённый неделю назад.	1	Expert	0	USE5
Большая половина второго курса проходила практику на машиностроительном заводе.	0	Expert	Lexis	USE6
Они вернули их назад и подвесывали их.	0	Machine	Morphology	TED
Он поделился со мной своим супом.	1	Machine	0	Tatoeba
С начала года было выпущено 9 модификаций в различных комплектациях.	1	Machine	0	WikiMatrix
Сейчас картина была вывезена в Америку и продана музею.	1	Expert	0	Paducheva2004
И тут прорвало магистральный водопровод под землей поблизости от этого памятника.	0	Expert	Semantics	Seliverstova
Анна Федоровна пошла надеть для чего-то платье.	1	Expert	0	Paducheva1996
С понедельника она идет в школу, каникулы закончились.	1	Expert	0	Paducheva2004
Я считаю, что люди должны сами решать их будущее: курить или не курить, но есть одно важное дополнение.	0	Natural	Syntax	CoRST
Теперь комнату освещала только лампада.	1	Expert	0	Paducheva2004
Эта речка впадает в небольшое озеро.	1	Expert	0	Paducheva1996
Мужиков в деревне не осталось.	1	Expert	0	Paducheva2004
Он не ел мяса сырым.	1	Expert	0	Testelets
Лена просила мужа не ходить ночью одного.	1	Expert	0	Testelets
Сn по массе может увеличить число всего свыше 78 %.	0	Machine	Hallucination	WikiMatrix
В 1993 году была создана группа Angela, и они начали выступать в качестве street performers.	0	Machine	Hallucination	WikiMatrix
Досхи является одним из племен меотов, живущих в первой половине тысячелетия до нашей эры на Востоке и Юго-Востоком Азовском море.	0	Machine	Syntax	WikiMatrix
Иван пошел не на концерт.	1	Expert	0	Paducheva2013
Я принял его в группу Матвеева.	0	Expert	Semantics	Seliverstova
Как и прежде, в мире хватает социально-политических, экономических, межэтнических, религиозных и других противоречий.	1	Expert	0	Rusgram
В том же году он официально отказался от своих прав на Саксонский трон и стал иезуитским священником.	1	Machine	0	WikiMatrix
Но, видимо, он вcё-таки доволен ответом: его следующие слова уже и не брюзжание, а так.	1	Expert	0	Lutikova
Налицо неподвластность человеческого тела каким бы то ни было манипуляциям.	1	Expert	0	Paducheva2013
Душа Павлова рухнула под нестерпимым чувством вины.	1	Expert	0	Paducheva2004
Химическая кислота получают синтетически гидролизом хлорогеновой кислоты.	0	Machine	Syntax	WikiMatrix
Живется ему скучно, ничего его не интересует.	1	Expert	0	Paducheva1996
Ты не должен оглядываться.	1	Expert	0	Paducheva2013
Показался желтоватый рассвет, мокрое небо в грязных, землисто-гороховых тучах.	1	Expert	0	Paducheva2004
Я сегодня из глупости в школу без пальто пошла.	0	Natural	Syntax	Tseitlin
"РПЦ планирует объединить три заповеди в один ""третий заповедник""."	0	Machine	Semantics	WikiMatrix
Во дворе злая собака.	1	Expert	0	Paducheva2004
У тебя есть с кем посоветоваться?	1	Expert	0	Seliverstova
Я могу понять, почему руководителям нефтяной компании может понадобиться безопасность во время путешествия в Багдад.	1	Machine	0	YandexCorpus
Правительство совершенно не собирается идти на какие бы то ни было уступки и просто тянет время.	1	Expert	0	Paducheva2013
Даже лебеды не выросло.	1	Expert	0	Paducheva2013
"Я думаю, что это означает "" Божественная сила океана "" в полинезийском языке."	0	Machine	Lexis	TED
Когда я кончила петь, в зале началось что-то невообразимое –– так все орали!	1	Expert	0	Paducheva2004
Он взял на себя покупки.	1	Expert	0	Seliverstova
Президент Таджикистана пообещал укрепление государственного языка до всех уровней.	0	Machine	Syntax	WikiMatrix
В неясном, рассеянном свете ночи открылись перед нами величественные и прекрасные перспективы Петербурга: Нева, набережная, каналы, дворцы.	1	Expert	0	USE5
"В Японии под научным названием ""клодин"" скрываются четыре новых структурных элемента, полученных при помощи генной инженерии от мышей an claudina."	1	Machine	0	WikiMatrix
Ее статью приняли в журнал «Вопросы языкознания».	1	Expert	0	Seliverstova
Реакция журналов и фанатов была очень хорошей!	1	Machine	0	YandexCorpus
Он прекрасно помнил, как советовался с Эдвином Кантором и получил его разрешение приобрести эти бумаги на свой личный счет.	1	Expert	0	Lutikova
Он не держал книгу в руках ни минуты.	1	Expert	0	Paducheva2013
Войну и мир писал Толстой.	0	Expert	Semantics	Paducheva1996
Ну, выход из исследовательских лабораторий только что, для нашего поколения, это возможность сделать это.	0	Machine	Hallucination	TED
Ну-ка, расскажи об этой борьбе поподробнее.	1	Expert	0	Rusgram
Игра была перенесена на следующую неделю.	1	Machine	0	Tatoeba
В 1708 году Пётр I, чтобы упростить начертание букв русского алфавита, поэтому ввёл гражданский шрифт.	0	Expert	Syntax	USE8
Весь вечер я дома.	1	Expert	0	Seliverstova
Все, кто бывал в небольших городах Италии, видел каменные мосты, заросшие плющом, обветшалые старинные мраморные фасады зданий, мерцание позолоченных куполов.	0	Expert	Syntax	USE8
Конституция Финляндии имеет высшую власть и устанавливает процедуры и руководящие принципы применения законодательства.	1	Machine	0	WikiMatrix
А поскольку играть они обязаны, то им часто приходится пожульничать, и за это их ждёт расстрел.	0	Expert	Semantics	Paducheva1996
Светловолосая блондинка подошла к мужчине, и они заговорили, как будто были давно знакомы.	0	Expert	Lexis	USE6
В школе, в семье, в общественных местах мы должны быть этичными по отношению друг к другу.	1	Expert	0	USE5
Автобус, безусловно, остановился неожиданно.	1	Expert	0	Paducheva1996
Вынос Боевого Знамени воинской части производится в порядке, установленном Строевым уставом.	1	Expert	0	USE5
Я думал, Том во мне разочаруется.	1	Machine	0	Tatoeba
Я взял у него деньги.	1	Expert	0	Seliverstova
Зато продавцы, мальчишки с тележками, какие-то сомнительные личности, что-то доверительно шепчущие и зазывно жестикулирующие, буквально не дают прохода.	1	Expert	0	Paducheva2013
Хотя бедность-не порок но кому хочется быть бедным?	0	Natural	Syntax	CoRST
Ездить с Ферапонтом, постоянно преодолевать его плохое настроение – себе дороже, а отправиться одна – тоска.	0	Expert	Syntax	Lutikova
В чем они сознались?	1	Expert	0	Testelets
Почти непосредственно над черными кисточками раскиданных бровей началась густая головная щетка.	0	Expert	Semantics	Paducheva2004
Митохондриальная ДНК и микроспутниковые данные свидетельствуют о том, что индонезийские и австралийские акулы представляют собой разные популяции.	1	Machine	0	WikiMatrix
Сев выразил желание сам держать ложку, поэтому половина тарелки оказалась на нем.	1	Expert	0	Lutikova
Копье вонзилось в дерево возле дупла.	0	Expert	Semantics	Seliverstova
Поэты сравнивают храм Покрова на Нерли с парусом, уносящемуся вдаль по безбрежным волнам времени.	0	Expert	Syntax	USE8
Он причислил меня к разряду патриотов.	1	Expert	0	Paducheva1996
В Античной Греции из неё плели венки для новобрачных, а после средневековья использовались как возбуждающее средство.	0	Machine	Syntax	WikiMatrix
Современная молодежь для физического самосовершенствования выбирают фитнес−центры по месту жительства.	0	Expert	Syntax	USE8
Такие газопроводы не строят в течение двух лет.	1	Expert	0	Paducheva2013
Солировать будет не Гиндин.	1	Expert	0	Paducheva2013
По крайней мере она берегла все, что могло его напомнить.	1	Expert	0	Paducheva1996
"Как только куличи начинают остывать, они становятся меньше и больше напоминают ""кругляшки""."	1	Machine	0	WikiMatrix
Как раз тогда, когда сознание покинуло Степу в Ялте, оно вернулось к Бездомному в Москве.	1	Expert	0	Seliverstova
Он хотел пить как резаный.	0	Natural	Lexis	Tseitlin
С меньшим количеством автомобилей россияне в четыре раза чаще погибают в дорожно-транспортных происшествиях, чем британцы.	1	Machine	0	YandexCorpus
Я буду вынуждена сказать ему, что все-таки вы пришли с цветами.	1	Expert	0	Paducheva1996
Менеджмент – это способность добиваться поставленных задач, используя труд, интеллект, мотивы поведения других людей.	0	Natural	Morphology	CoRST
Глава города поздравил актёров драматического театра, отметив их великолепное исполнительное мастерство.	0	Expert	Lexis	USE5
Обновлённому составу депутатского корпуса предлагалось избрать секретаря совета, постоянные депутатские комиссии и новый состав исполкома.	1	Expert	0	USE5
Чемпионы страны последние два матча отыграли на самом высотном уровне.	0	Expert	Lexis	USE5
Делегатам показалось настолько очевидной зависимость состояния службы семьи региона от позиции руководства, что они даже не стали задавать вопросы.	0	Expert	Syntax	USE8
У котов, шнырявших возле веранды, был утренний вид.	1	Expert	0	Seliverstova
Ему бы только спать.	1	Expert	0	Testelets
И ночные вызовы на работу случались.	1	Expert	0	USE7
Ты тогда замечал, что он странно себя ведет?	0	Expert	Semantics	Paducheva1996
Только Петя понял что бы то ни было в этом докладе.	1	Expert	0	Rusgram
Мне не хотелось спрашивать об этом кого-нибудь из них.	1	Expert	0	Seliverstova
Цветущая рожь всегда напоминает мне о войне.	1	Expert	0	Seliverstova
Температура за это время повышалась?	1	Expert	0	Paducheva1996
Такие ужасающие ошибки в тексте у авторов статьи, обоих хороших лингвистов, очень расстраивали.	0	Expert	Syntax	Testelets
"Американская команда проводит турнир по хоккею в Луисвилле на базе ""Черчилл-Даунс""."	1	Machine	0	WikiMatrix
Книга была куплена студентом у букиниста.	1	Expert	0	Testelets
Иван не может успеть.	1	Expert	0	Paducheva2013
К светскому обществу князь Андрей относится с презрением, в котором принужден бывать.	0	Natural	Syntax	Tseitlin
Вы выглядите так, как будто испытываете боль.	1	Machine	0	Tatoeba
Понятие в философии – это отвлечённая абстракция, представляющая собой обобщённое знание о предмете или явлении.	0	Expert	Lexis	USE6
Люк сказал, что любит плавать.	1	Machine	0	Tatoeba
Сотский, то есть десятник, пришёл через несколько дней.	1	Expert	0	Testelets
У него нет избранных правительственных органов.	1	Machine	0	YandexCorpus
Я не отвечал, но так же прямо смотрел в глаза его превосходительства.	1	Expert	0	Paducheva2013
Пять бандитов лежало на земле раненые.	0	Expert	Syntax	Lutikova
Она не дала его словам никакого значения.	0	Expert	Semantics	Seliverstova
Гражданка, я за вами, а пока пойду к себе в проходе не болтаться.	0	Expert	Syntax	Rusgram
Деревни на берегу не видно.	1	Expert	0	Paducheva2013
Они, если вы захотите, то вам все покажут.	0	Expert	Syntax	Testelets
Она показала время 13.16.6, долгое время лучшее.	0	Machine	Hallucination	WikiMatrix
"Создатель ""Новичка"" рассказал о своих исследованиях в области рака крови."	1	Machine	0	WikiMatrix
В этом году она проявила интерес к собиранию традиционных песен.	1	Machine	0	WikiMatrix
Жители маленькой иркутской деревушки ещё долго будут вспоминать эту студёную стужу, когда от холода трескались стволы деревьев.	0	Expert	Lexis	USE6
Об островах Зелёного Мыса, разбросанного по Атлантике у западного побережья Африки, писал ещё Плиний Старший.	0	Expert	Syntax	USE8
Выясняется, что он здесь.	1	Expert	0	Paducheva1996
Она является единственным докладчиком в десятилетней истории конференции, приглашенным выступать более чем раз.	0	Machine	Lexis|Syntax	WikiMatrix
Здесь мы сразу натолкнулись на препятствие.	1	Expert	0	Paducheva1996
Она назначила цену своей любви смерть, счастья и одиночества.	0	Expert	Semantics	Paducheva2004
Астор I намерен увеличить вклад в освоение американских пространств.	0	Machine	Lexis	WikiMatrix
Но испуганный машинист без конца требовал пара, сам помогая кормить топку.	1	Expert	0	Testelets
Мешок весит меньше 50 кг.	1	Expert	0	Paducheva2013
Вы один показались мне веселыми.	0	Expert	Syntax	Testelets
Невозможно не согласиться, что в сегодняшней жизни, правила окружают нас повсюду, чтобы мы не делали!	0	Natural	Syntax	CoRST
К негативным экологичным факторам относятся химическое загрязнение воды и уничтожение зелёных насаждений.	0	Expert	Lexis	USE5
Сожалею, что не смог вас известить.	1	Expert	0	Paducheva1996
В 1969 году, как сотрудник IBM, он разработал и разработал первый программный гипервизор.	0	Machine	Hallucination	WikiMatrix
Джон удивил нас своей решимостью.	1	Expert	0	Paducheva2004
Я нарезал колбасу перочинным ножом.	1	Expert	0	Seliverstova
Сознание обывателя исключает всякую симпатию к олигархам вообще и к Михаилу Ходорковскому в частности.	1	Expert	0	Paducheva2013
